pair_id,band,paradigm,frame_id,patient,agent,prefix,suffix,good_lemma,bad_lemma,good_verb,bad_verb,bad_active_class,good_lemma_zipf,bad_lemma_zipf,good_form_zipf,bad_form_zipf,lemma_zipf_gap,form_zipf_gap,both_lemmas_in_band,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_2/tithe/had_been,xtail,passive_2,had_been,harvest,,The harvest had been ,.,tithe,putter,tithed,puttered,released_inventory,2.88,2.91,1.34,1.36,-0.03000000000000025,-0.020000000000000018,0,The harvest had been tithed.,The harvest had been puttered.,-32.36407083272934,-13.878817558288574,-2.7464232444763184,0.0,6,2,-34.62497752904892,-14.601485252380371,-4.284662246704102,0.0,6,2,2.26090669631958,0.7226676940917969,1.5382390022277832,0.0,1
xtail/passive_1/mulch/was,xtail,passive_1,was,garden,gardener,The garden was , by the gardener.,mulch,bustle,mulched,bustled,released_inventory,2.9,2.98,1.84,1.83,-0.08000000000000007,0.010000000000000009,0,The garden was mulched by the gardener.,The garden was bustled by the gardener.,-35.33233896456659,-10.944365935400128,-12.61143847182393,-3.9807755947113037,9,2,-36.69130405038595,-11.812820434570312,-13.10194905847311,-3.8540961742401123,9,2,1.3589650858193636,0.8684544991701841,0.49051058664917946,-0.1266794204711914,1
xtail/passive_1/mulch/had_been,xtail,passive_1,had_been,garden,gardener,The garden had been , by the gardener.,mulch,bustle,mulched,bustled,released_inventory,2.9,2.98,1.84,1.83,-0.08000000000000007,0.010000000000000009,0,The garden had been mulched by the gardener.,The garden had been bustled by the gardener.,-36.84750966378488,-8.992432695114985,-13.105779945850372,-4.017821788787842,10,2,-39.97154123336077,-13.227874040603638,-11.99437016993761,-3.0191233158111572,10,2,3.124031569575891,4.235441345488653,-1.1114097759127617,-0.9986984729766846,1
xtail/passive_2/mulch/was,xtail,passive_2,was,garden,,The garden was ,.,mulch,bustle,mulched,bustled,released_inventory,2.9,2.98,1.84,1.83,-0.08000000000000007,0.010000000000000009,0,The garden was mulched.,The garden was bustled.,-25.95167608745396,-10.944365935400128,-3.2307755947113037,0.0,5,2,-27.443451166152954,-11.812820434570312,-3.8540961742401123,0.0,5,2,1.4917750786989927,0.8684544991701841,0.6233205795288086,0.0,1
xtail/passive_2/mulch/had_been,xtail,passive_2,had_been,garden,,The garden had been ,.,mulch,bustle,mulched,bustled,released_inventory,2.9,2.98,1.84,1.83,-0.08000000000000007,0.010000000000000009,0,The garden had been mulched.,The garden had been bustled.,-27.134551506722346,-8.992432695114985,-3.392821788787842,0.0,6,2,-32.308794140815735,-13.227874040603638,-4.331623077392578,0.0,6,2,5.174242634093389,4.235441345488653,0.9388012886047363,0.0,1
xtail/passive_1/reproach/was,xtail,passive_1,was,student,teacher,The student was , by the teacher.,reproach,whiz,reproached,whizzed,released_inventory,2.94,2.9,2.16,2.15,0.040000000000000036,0.010000000000000231,0,The student was reproached by the teacher.,The student was whizzed by the teacher.,-30.38006703555584,-11.604015037417412,-7.3239428997039795,-1.4973716735839844,8,2,-40.2847740650177,-15.766208410263062,-13.06645655632019,-2.9496207237243652,9,3,9.90470702946186,4.16219337284565,5.742513656616211,1.4522490501403809,1
xtail/passive_1/reproach/had_been,xtail,passive_1,had_been,student,teacher,The student had been , by the teacher.,reproach,whiz,reproached,whizzed,released_inventory,2.94,2.9,2.16,2.15,0.040000000000000036,0.010000000000000231,0,The student had been reproached by the teacher.,The student had been whizzed by the teacher.,-35.10527019202709,-12.223704740405083,-7.94620406627655,-1.421563982963562,9,2,-42.52198910713196,-15.322206020355225,-12.264421701431274,-2.5792384147644043,10,3,7.416718915104866,3.098501279950142,4.318217635154724,1.1576744318008423,1
xtail/passive_2/reproach/was,xtail,passive_2,was,student,,The student was ,.,reproach,whiz,reproached,whizzed,released_inventory,2.94,2.9,2.16,2.15,0.040000000000000036,0.010000000000000231,0,The student was reproached.,The student was whizzed.,-26.615995809435844,-11.604015037417412,-3.5598716735839844,0.0,5,2,-33.105438232421875,-15.766208410263062,-5.887120723724365,0.0,6,3,6.489442422986031,4.16219337284565,2.327249050140381,0.0,1
xtail/passive_2/reproach/had_been,xtail,passive_2,had_been,student,,The student had been ,.,reproach,whiz,reproached,whizzed,released_inventory,2.94,2.9,2.16,2.15,0.040000000000000036,0.010000000000000231,0,The student had been reproached.,The student had been whizzed.,-31.705630227923393,-12.223704740405083,-4.546564102172852,0.0,6,2,-35.71180582046509,-15.322206020355225,-5.454238414764404,0.0,7,3,4.006175592541695,3.098501279950142,0.9076743125915527,0.0,1
xtail/passive_1/lard/was,xtail,passive_1,was,roast,cook,The roast was , by the cook.,lard,fizz,larded,fizzed,released_inventory,2.98,2.98,1.56,1.55,0.0,0.010000000000000009,0,The roast was larded by the cook.,The roast was fizzed by the cook.,-41.52362406253815,-9.85839593410492,-17.07133412361145,-6.057927131652832,8,2,-42.68672788143158,-16.107346057891846,-11.985487818717957,-3.2249739170074463,9,3,1.1631038188934326,6.248950123786926,-5.085846304893494,-2.8329532146453857,1
xtail/passive_1/lard/had_been,xtail,passive_1,had_been,roast,cook,The roast had been , by the cook.,lard,fizz,larded,fizzed,released_inventory,2.98,2.98,1.56,1.55,0.0,0.010000000000000009,0,The roast had been larded by the cook.,The roast had been fizzed by the cook.,-40.83487457036972,-9.161998629570007,-14.613157510757446,-5.093438148498535,9,2,-44.57097715139389,-15.604451894760132,-11.906806826591492,-2.9146270751953125,10,3,3.73610258102417,6.4424532651901245,-2.7063506841659546,-2.1788110733032227,1
xtail/passive_2/lard/was,xtail,passive_2,was,roast,,The roast was ,.,lard,fizz,larded,fizzed,released_inventory,2.98,2.98,1.56,1.55,0.0,0.010000000000000009,0,The roast was larded.,The roast was fizzed.,-30.01021707057953,-9.85839593410492,-5.557927131652832,0.0,5,2,-33.86371397972107,-16.107346057891846,-3.1624739170074463,0.0,6,3,3.8534969091415405,6.248950123786926,-2.3954532146453857,0.0,1
xtail/passive_2/lard/had_been,xtail,passive_2,had_been,roast,,The roast had been ,.,lard,fizz,larded,fizzed,released_inventory,2.98,2.98,1.56,1.55,0.0,0.010000000000000009,0,The roast had been larded.,The roast had been fizzed.,-31.44015520811081,-9.161998629570007,-5.218438148498535,0.0,6,2,-36.32879739999771,-15.604451894760132,-3.6646270751953125,0.0,7,3,4.888642191886902,6.4424532651901245,-1.5538110733032227,0.0,1
xtail/passive_1/gull/was,xtail,passive_1,was,tourist,conman,The tourist was , by the conman.,gull,desist,gulled,desisted,released_inventory,3.0,3.05,1.5,1.54,-0.04999999999999982,-0.040000000000000036,0,The tourist was gulled by the conman.,The tourist was desisted by the conman.,-44.613617300987244,-13.064778327941895,-14.99391496181488,-1.5913305282592773,9,2,-52.581305503845215,-15.000421524047852,-21.025959968566895,-2.601300001144409,9,2,7.967688202857971,1.935643196105957,6.032045006752014,1.0099694728851318,1
xtail/passive_1/gull/had_been,xtail,passive_1,had_been,tourist,conman,The tourist had been , by the conman.,gull,desist,gulled,desisted,released_inventory,3.0,3.05,1.5,1.54,-0.04999999999999982,-0.040000000000000036,0,The tourist had been gulled by the conman.,The tourist had been desisted by the conman.,-45.074831366539,-10.977144241333008,-13.912126421928406,-1.297744870185852,10,2,-57.3657506108284,-16.37150287628174,-20.808687031269073,-2.0726780891418457,10,2,12.290919244289398,5.3943586349487305,6.896560609340668,0.7749332189559937,1
xtail/passive_2/gull/was,xtail,passive_2,was,tourist,,The tourist was ,.,gull,desist,gulled,desisted,released_inventory,3.0,3.05,1.5,1.54,-0.04999999999999982,-0.040000000000000036,0,The tourist was gulled.,The tourist was desisted.,-31.96103286743164,-13.064778327941895,-2.3413305282592773,0.0,5,2,-33.96914553642273,-15.000421524047852,-2.413800001144409,0.0,5,2,2.008112668991089,1.935643196105957,0.07246947288513184,0.0,1
xtail/passive_2/gull/had_been,xtail,passive_2,had_been,tourist,,The tourist had been ,.,gull,desist,gulled,desisted,released_inventory,3.0,3.05,1.5,1.54,-0.04999999999999982,-0.040000000000000036,0,The tourist had been gulled.,The tourist had been desisted.,-33.46044969558716,-10.977144241333008,-2.2977447509765625,0.0,6,2,-39.19224166870117,-16.37150287628174,-2.6351780891418457,0.0,6,2,5.731791973114014,5.3943586349487305,0.3374333381652832,0.0,1
xtail/passive_1/wag/was,xtail,passive_1,was,tail,dog,The tail was , by the dog.,wag,bask,wagged,basked,released_inventory,3.03,2.93,2.09,2.08,0.09999999999999964,0.009999999999999787,0,The tail was wagged by the dog.,The tail was basked by the dog.,-31.317065238952637,-8.258618354797363,-9.674859285354614,-1.9734758138656616,8,2,-43.50478982925415,-15.322713851928711,-14.79848837852478,-3.9220962524414062,8,2,12.187724590301514,7.064095497131348,5.123629093170166,1.9486204385757446,1
xtail/passive_1/wag/had_been,xtail,passive_1,had_been,tail,dog,The tail had been , by the dog.,wag,bask,wagged,basked,released_inventory,3.03,2.93,2.09,2.08,0.09999999999999964,0.009999999999999787,0,The tail had been wagged by the dog.,The tail had been basked by the dog.,-33.33357620239258,-6.8782044649124146,-9.084859251976013,-1.6834536790847778,9,2,-46.25116318464279,-14.76738452911377,-14.113266170024872,-2.500032424926758,9,2,12.917586982250214,7.889180064201355,5.028406918048859,0.81657874584198,1
xtail/passive_2/wag/was,xtail,passive_2,was,tail,,The tail was ,.,wag,bask,wagged,basked,released_inventory,3.03,2.93,2.09,2.08,0.09999999999999964,0.009999999999999787,0,The tail was wagged.,The tail was basked.,-24.678181886672974,-8.258618354797363,-3.035975933074951,0.0,5,2,-31.628397703170776,-15.322713851928711,-2.9220962524414062,0.0,5,2,6.950215816497803,7.064095497131348,-0.11387968063354492,0.0,1
xtail/passive_2/wag/had_been,xtail,passive_2,had_been,tail,,The tail had been ,.,wag,bask,wagged,basked,released_inventory,3.03,2.93,2.09,2.08,0.09999999999999964,0.009999999999999787,0,The tail had been wagged.,The tail had been basked.,-27.432170510292053,-6.8782044649124146,-3.1834535598754883,0.0,6,2,-35.38792943954468,-14.76738452911377,-3.250032424926758,0.0,6,2,7.9557589292526245,7.889180064201355,0.06657886505126953,0.0,1
xtail/passive_1/mistrust/was,xtail,passive_1,was,colleague,supervisor,The colleague was , by the supervisor.,mistrust,coexist,mistrusted,coexisted,released_inventory,3.06,3.04,2.1,2.19,0.020000000000000018,-0.08999999999999986,0,The colleague was mistrusted by the supervisor.,The colleague was coexisted by the supervisor.,-40.539250660687685,-14.964525390416384,-10.39216935634613,-1.119647741317749,9,3,-47.991079330444336,-20.094630122184753,-12.713893294334412,-2.961566925048828,9,3,7.451828669756651,5.13010473176837,2.3217239379882812,1.841919183731079,1
xtail/passive_1/mistrust/had_been,xtail,passive_1,had_been,colleague,supervisor,The colleague had been , by the supervisor.,mistrust,coexist,mistrusted,coexisted,released_inventory,3.06,3.04,2.1,2.19,0.020000000000000018,-0.08999999999999986,0,The colleague had been mistrusted by the supervisor.,The colleague had been coexisted by the supervisor.,-42.88145123049617,-13.878269892185926,-11.072269082069397,-1.064185619354248,10,3,-51.71878409385681,-18.84851908683777,-14.939352750778198,-3.669156551361084,10,3,8.837332863360643,4.970249194651842,3.8670836687088013,2.604970932006836,1
xtail/passive_2/mistrust/was,xtail,passive_2,was,colleague,,The colleague was ,.,mistrust,coexist,mistrusted,coexisted,released_inventory,3.06,3.04,2.1,2.19,0.020000000000000018,-0.08999999999999986,0,The colleague was mistrusted.,The colleague was coexisted.,-32.391729045659304,-14.964525390416384,-2.244647741317749,0.0,6,3,-39.11375296115875,-20.094630122184753,-3.836566925048828,0.0,6,3,6.722023915499449,5.13010473176837,1.591919183731079,0.0,1
xtail/passive_2/mistrust/had_been,xtail,passive_2,had_been,colleague,,The colleague had been ,.,mistrust,coexist,mistrusted,coexisted,released_inventory,3.06,3.04,2.1,2.19,0.020000000000000018,-0.08999999999999986,0,The colleague had been mistrusted.,The colleague had been coexisted.,-34.99836776778102,-13.878269892185926,-3.189185619354248,0.0,7,3,-41.7610878944397,-18.84851908683777,-4.981656551361084,0.0,7,3,6.762720126658678,4.970249194651842,1.792470932006836,0.0,1
xtail/passive_1/wad/was,xtail,passive_1,was,paper,child,The paper was , by the child.,wad,shimmer,wadded,shimmered,released_inventory,3.06,2.98,1.85,1.89,0.08000000000000007,-0.039999999999999813,0,The paper was wadded by the child.,The paper was shimmered by the child.,-40.91283416748047,-15.3152437210083,-15.71660327911377,-4.770115852355957,8,2,-42.464107662439346,-16.545416325330734,-16.037704169750214,-1.7947205305099487,9,3,1.5512734949588776,1.2301726043224335,0.3211008906364441,-2.9753953218460083,1
xtail/passive_1/wad/had_been,xtail,passive_1,had_been,paper,child,The paper had been , by the child.,wad,shimmer,wadded,shimmered,released_inventory,3.06,2.98,1.85,1.89,0.08000000000000007,-0.039999999999999813,0,The paper had been wadded by the child.,The paper had been shimmered by the child.,-40.1873334646225,-10.620379447937012,-14.616184115409851,-4.308175086975098,9,2,-45.29087606072426,-15.117054790258408,-15.223051369190216,-1.6015591621398926,10,3,5.103542596101761,4.496675342321396,0.606867253780365,-2.706615924835205,1
xtail/passive_2/wad/was,xtail,passive_2,was,paper,,The paper was ,.,wad,shimmer,wadded,shimmered,released_inventory,3.06,2.98,1.85,1.89,0.08000000000000007,-0.039999999999999813,0,The paper was wadded.,The paper was shimmered.,-29.841346740722656,-15.3152437210083,-4.645115852355957,0.0,5,2,-29.65862414240837,-16.545416325330734,-3.2322206497192383,0.0,6,3,-0.18272259831428528,1.2301726043224335,-1.4128952026367188,0.0,0
xtail/passive_2/wad/had_been,xtail,passive_2,had_been,paper,,The paper had been ,.,wad,shimmer,wadded,shimmered,released_inventory,3.06,2.98,1.85,1.89,0.08000000000000007,-0.039999999999999813,0,The paper had been wadded.,The paper had been shimmered.,-30.629324436187744,-10.620379447937012,-5.058175086975098,0.0,6,2,-33.856883853673935,-15.117054790258408,-3.7890591621398926,0.0,7,3,3.227559417486191,4.496675342321396,-1.269115924835205,0.0,1
xtail/passive_1/lug/was,xtail,passive_1,was,suitcase,porter,The suitcase was , by the porter.,lug,drool,lugged,drooled,released_inventory,3.09,3.04,2.13,2.15,0.04999999999999982,-0.020000000000000018,0,The suitcase was lugged by the porter.,The suitcase was drooled by the porter.,-34.821031611412764,-8.74644012376666,-12.353350847959518,-3.0051794052124023,9,2,-43.96102440357208,-16.178136587142944,-14.061647176742554,-4.1239213943481445,10,3,9.139992792159319,7.431696463376284,1.7082963287830353,1.1187419891357422,1
xtail/passive_1/lug/had_been,xtail,passive_1,had_been,suitcase,porter,The suitcase had been , by the porter.,lug,drool,lugged,drooled,released_inventory,3.09,3.04,2.13,2.15,0.04999999999999982,-0.020000000000000018,0,The suitcase had been lugged by the porter.,The suitcase had been drooled by the porter.,-35.745622396003455,-6.831501870881766,-12.789326757192612,-3.1472220420837402,10,2,-45.958148032426834,-15.442265033721924,-14.391089230775833,-4.019737243652344,11,3,10.21252563642338,8.610763162840158,1.6017624735832214,0.8725152015686035,1
xtail/passive_2/lug/was,xtail,passive_2,was,suitcase,,The suitcase was ,.,lug,drool,lugged,drooled,released_inventory,3.09,3.04,2.13,2.15,0.04999999999999982,-0.020000000000000018,0,The suitcase was lugged.,The suitcase was drooled.,-29.285360168665648,-8.74644012376666,-6.817679405212402,0.0,5,2,-33.52329885959625,-16.178136587142944,-3.6239216327667236,0.0,6,3,4.237938690930605,7.431696463376284,-3.1937577724456787,0.0,1
xtail/passive_2/lug/had_been,xtail,passive_2,had_been,suitcase,,The suitcase had been ,.,lug,drool,lugged,drooled,released_inventory,3.09,3.04,2.13,2.15,0.04999999999999982,-0.020000000000000018,0,The suitcase had been lugged.,The suitcase had been drooled.,-30.853517680894583,-6.831501870881766,-7.89722204208374,0.0,6,2,-36.211796045303345,-15.442265033721924,-4.644737243652344,0.0,7,3,5.358278364408761,8.610763162840158,-3.2524847984313965,0.0,1
xtail/passive_1/stopper/was,xtail,passive_1,was,bottle,winemaker,The bottle was , by the winemaker.,stopper,quack,stoppered,quacked,released_inventory,3.09,3.06,1.32,1.39,0.029999999999999805,-0.06999999999999984,0,The bottle was stoppered by the winemaker.,The bottle was quacked by the winemaker.,-39.255257956683636,-11.020277731120586,-16.768644332885742,-3.6809394359588623,9,2,-46.71513617038727,-16.490339279174805,-18.758460998535156,-3.0808491706848145,9,2,7.459878213703632,5.470061548054218,1.989816665649414,-0.6000902652740479,1
xtail/passive_1/stopper/had_been,xtail,passive_1,had_been,bottle,winemaker,The bottle had been , by the winemaker.,stopper,quack,stoppered,quacked,released_inventory,3.09,3.06,1.32,1.39,0.029999999999999805,-0.06999999999999984,0,The bottle had been stoppered by the winemaker.,The bottle had been quacked by the winemaker.,-42.63613034412265,-11.16860057041049,-16.537919759750366,-3.133331775665283,10,2,-47.48913908004761,-15.87086534500122,-16.688663721084595,-2.412834644317627,10,2,4.853008735924959,4.702264774590731,0.15074396133422852,-0.7204971313476562,1
