pair_key,regime,subtask,template_id,context_id,subject,subject_class,good_row_id,bad_row_id,good_verb,bad_verb,good_source_zipf,bad_source_zipf,good_source_zipf_regime,bad_source_zipf_regime,good_inventory_source,bad_inventory_source,frame_continuation,whole_pair_object,good_sentence,bad_sentence,good_prompt,bad_prompt,good_anchor_token_index,bad_anchor_token_index,good_sentence_logprob,bad_sentence_logprob,good_minus_bad_lp,good_preferred
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|8|brighten|castigate,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|brighten|4427,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|castigate|3857,brighten,castigate,2.5999999046325684,1.92,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will brighten.","Tomorrow, the toy will castigate.","Tomorrow, the toy will brighten","Tomorrow, the toy will castigate",7,7,-35.76546859741211,-44.99357604980469,9.228107452392578,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|9|blacken|assassinate,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|blacken|4426,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|assassinate|3854,blacken,assassinate,2.25,3.2,low_gap,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will blacken.","Tomorrow, the toy will assassinate.","Tomorrow, the toy will blacken","Tomorrow, the toy will assassinate",7,7,-36.981544494628906,-41.27162170410156,4.290077209472656,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|10|fray|revile,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|fray|4437,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|revile|3878,fray,revile,1.7000000476837158,1.98,xtail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will fray.","Tomorrow, the toy will revile.","Tomorrow, the toy will fray","Tomorrow, the toy will revile",7,7,-36.384342193603516,-42.96307373046875,6.578731536865234,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|11|flatten|swindle,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|flatten|4436,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|swindle|3882,flatten,swindle,2.9800000190734863,2.67,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will flatten.","Tomorrow, the toy will swindle.","Tomorrow, the toy will flatten","Tomorrow, the toy will swindle",7,7,-36.70013427734375,-41.38801574707031,4.6878814697265625,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|12|vaporize|hospitalize,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|vaporize|4447,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|hospitalize|3868,vaporize,hospitalize,2.4700000286102295,1.77,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will vaporize.","Tomorrow, the toy will hospitalize.","Tomorrow, the toy will vaporize","Tomorrow, the toy will hospitalize",7,7,-35.46638107299805,-40.321067810058594,4.854686737060547,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_toy|13|condense|abduct,low,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_toy,toy,manual_inanimate_subject,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|good|condense|4430,v2|low|inchoative|overlay_subject_tomorrow_s02_toy|bad|abduct|3850,condense,abduct,2.7100000381469727,2.74,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the toy will condense.","Tomorrow, the toy will abduct.","Tomorrow, the toy will condense","Tomorrow, the toy will abduct",7,7,-38.88151931762695,-39.306907653808594,0.4253883361816406,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|0|vaporize|paralyze,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|vaporize|4473,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|paralyze|3910,vaporize,paralyze,2.4700000286102295,2.65,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will vaporize.","Tomorrow, the worker will paralyze.","Tomorrow, the worker will vaporize","Tomorrow, the worker will paralyze",7,7,-36.21034240722656,-37.605873107910156,1.3955307006835938,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|1|blacken|admonish,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|blacken|4452,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|admonish|3888,blacken,admonish,2.25,2.29,low_gap,low_gap,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will blacken.","Tomorrow, the worker will admonish.","Tomorrow, the worker will blacken","Tomorrow, the worker will admonish",7,7,-38.7376594543457,-39.868896484375,1.1312370300292969,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|2|brighten|reprove,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|brighten|4453,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|reprove|3912,brighten,reprove,2.5999999046325684,1.79,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will brighten.","Tomorrow, the worker will reprove.","Tomorrow, the worker will brighten","Tomorrow, the worker will reprove",7,7,-37.79713821411133,-40.450870513916016,2.6537322998046875,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|3|tighten|rebuke,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|tighten|4471,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|rebuke|3911,tighten,rebuke,2.700000047683716,3.1,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will tighten.","Tomorrow, the worker will rebuke.","Tomorrow, the worker will tighten","Tomorrow, the worker will rebuke",7,7,-36.96565246582031,-39.97529602050781,3.0096435546875,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|4|evaporate|swindle,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|evaporate|4461,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|swindle|3917,evaporate,swindle,3.009999990463257,2.67,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will evaporate.","Tomorrow, the worker will swindle.","Tomorrow, the worker will evaporate","Tomorrow, the worker will swindle",7,7,-34.20008850097656,-40.161949157714844,5.961860656738281,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|5|flatten|encumber,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|flatten|4462,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|encumber|3899,flatten,encumber,2.9800000190734863,1.68,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will flatten.","Tomorrow, the worker will encumber.","Tomorrow, the worker will flatten","Tomorrow, the worker will encumber",7,7,-38.261741638183594,-40.712425231933594,2.45068359375,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|6|wrinkle|confiscate,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|wrinkle|4475,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|confiscate|3895,wrinkle,confiscate,3.119999885559082,2.93,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will wrinkle.","Tomorrow, the worker will confiscate.","Tomorrow, the worker will wrinkle","Tomorrow, the worker will confiscate",7,7,-40.808753967285156,-38.28382873535156,-2.5249252319335938,0
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|7|shatter|abhor,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|shatter|4467,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|abhor|3886,shatter,abhor,2.799999952316284,2.64,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will shatter.","Tomorrow, the worker will abhor.","Tomorrow, the worker will shatter","Tomorrow, the worker will abhor",7,7,-37.67461395263672,-40.697269439697266,3.022655487060547,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|8|darken|revile,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|darken|4458,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|revile|3913,darken,revile,2.880000114440918,1.98,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will darken.","Tomorrow, the worker will revile.","Tomorrow, the worker will darken","Tomorrow, the worker will revile",7,7,-37.369388580322266,-40.961727142333984,3.5923385620117188,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|9|solidify|uproot,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|solidify|4470,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|uproot|3918,solidify,uproot,2.990000009536743,2.63,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will solidify.","Tomorrow, the worker will uproot.","Tomorrow, the worker will solidify","Tomorrow, the worker will uproot",7,7,-38.157073974609375,-36.939292907714844,-1.2177810668945312,0
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|10|scorch|assassinate,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|scorch|4466,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|assassinate|3889,scorch,assassinate,2.7300000190734863,3.2,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will scorch.","Tomorrow, the worker will assassinate.","Tomorrow, the worker will scorch","Tomorrow, the worker will assassinate",7,7,-38.763633728027344,-38.48234558105469,-0.28128814697265625,0
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|11|condense|enslave,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|condense|4456,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|enslave|3900,condense,enslave,2.7100000381469727,2.83,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will condense.","Tomorrow, the worker will enslave.","Tomorrow, the worker will condense","Tomorrow, the worker will enslave",7,7,-38.247108459472656,-39.39719772338867,1.1500892639160156,1
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|12|fray|scrutinize,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|fray|4463,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|scrutinize|3914,fray,scrutinize,1.7000000476837158,2.76,xtail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will fray.","Tomorrow, the worker will scrutinize.","Tomorrow, the worker will fray","Tomorrow, the worker will scrutinize",7,7,-38.994873046875,-38.2911376953125,-0.7037353515625,0
low|inchoative|no_object_frame_overlay_subject_tomorrow_s03|overlay_subject_tomorrow_s03_worker|13|loosen|impale,low,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_worker,worker,manual_animate_subject,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|good|loosen|4465,v2|low|inchoative|overlay_subject_tomorrow_s03_worker|bad|impale|3904,loosen,impale,2.4200000762939453,2.22,tail,low_gap,freqblimp_curated,supplemental_v2_bad_verbs,.,,"Tomorrow, the worker will loosen.","Tomorrow, the worker will impale.","Tomorrow, the worker will loosen","Tomorrow, the worker will impale",7,7,-38.71255874633789,-41.129669189453125,2.4171104431152344,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|0|shatter|denude,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|shatter|4493,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|denude|3931,shatter,denude,2.799999952316284,1.42,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will shatter.","During the trial, the rope will denude.","During the trial, the rope will shatter","During the trial, the rope will denude",8,8,-39.915225982666016,-46.98204040527344,7.066814422607422,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|1|loosen|vilify,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|loosen|4491,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|vilify|3954,loosen,vilify,2.4200000762939453,2.44,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will loosen.","During the trial, the rope will vilify.","During the trial, the rope will loosen","During the trial, the rope will vilify",8,8,-36.89964294433594,-50.4825553894043,13.58291244506836,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|2|scorch|swindle,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|scorch|4492,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|swindle|3952,scorch,swindle,2.7300000190734863,2.67,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will scorch.","During the trial, the rope will swindle.","During the trial, the rope will scorch","During the trial, the rope will swindle",8,8,-41.62580871582031,-45.62757873535156,4.00177001953125,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|3|evaporate|uproot,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|evaporate|4487,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|uproot|3953,evaporate,uproot,3.009999990463257,2.63,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will evaporate.","During the trial, the rope will uproot.","During the trial, the rope will evaporate","During the trial, the rope will uproot",8,8,-39.920326232910156,-44.81290817260742,4.892581939697266,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|4|darken|hospitalize,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|darken|4484,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|hospitalize|3938,darken,hospitalize,2.880000114440918,1.77,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will darken.","During the trial, the rope will hospitalize.","During the trial, the rope will darken","During the trial, the rope will hospitalize",8,8,-40.61040496826172,-45.94624710083008,5.335842132568359,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|5|brighten|enslave,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|brighten|4479,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|enslave|3935,brighten,enslave,2.5999999046325684,2.83,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will brighten.","During the trial, the rope will enslave.","During the trial, the rope will brighten","During the trial, the rope will enslave",8,8,-43.597808837890625,-48.6740608215332,5.076251983642578,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|6|flatten|abhor,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|flatten|4488,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|abhor|3921,flatten,abhor,2.9800000190734863,2.64,tail,tail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will flatten.","During the trial, the rope will abhor.","During the trial, the rope will flatten","During the trial, the rope will abhor",8,8,-39.508827209472656,-48.15351486206055,8.64468765258789,1
low|inchoative|no_object_frame_overlay_subject_trial_s00|overlay_subject_trial_s00_rope|7|condense|seclude,low,inchoative,no_object_frame_overlay_subject_trial_s00,overlay_subject_trial_s00_rope,rope,manual_inanimate_subject,v2|low|inchoative|overlay_subject_trial_s00_rope|good|condense|4482,v2|low|inchoative|overlay_subject_trial_s00_rope|bad|seclude|3950,condense,seclude,2.7100000381469727,1.7,tail,xtail,freqblimp_curated,supplemental_v2_bad_verbs,.,,"During the trial, the rope will condense.","During the trial, the rope will seclude.","During the trial, the rope will condense","During the trial, the rope will seclude",8,8,-42.64601135253906,-45.426551818847656,2.7805404663085938,1
